fight_url,event_name,date,location,f1_name,f1_result,f2_name,f2_result,weight_class,method,round,time,time_format,referee,judging_details,f1_fighter_total,f2_fighter_total,f1_kd_total,f2_kd_total,f1_sig_str_total,f2_sig_str_total,f1_sig_str_pct_total,f2_sig_str_pct_total,f1_total_str_total,f2_total_str_total,f1_td_pct_total,f2_td_pct_total,f1_sub_att_total,f2_sub_att_total,f1_rev_total,f2_rev_total,f1_ctrl_total,f2_ctrl_total,f1_head_sig,f2_head_sig,f1_body_sig,f2_body_sig,f1_leg_sig,f2_leg_sig,f1_distance_sig,f2_distance_sig,f1_clinch_sig,f2_clinch_sig,f1_ground_sig,f2_ground_sig
http://ufcstats.com/fight-details/b810951e39a0af1b,UFC on FOX: Johnson vs. Bader,"January 30, 2016","Newark, New Jersey, USA",Olivier Aubin-Mercier,L,Diego Ferreira,W,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Vitor Ribeiro,Eric Colon 28 - 29. Maimunah Querido 28 - 29. Cardo Urso 27 - 30.,Olivier Aubin-Mercier,Diego Ferreira,0,0,16 of 32,19 of 51,50%,37%,22 of 38,23 of 55,---,0%,0,0,0,0,0:09,0:20,9 of 22,12 of 37,6 of 9,4 of 11,1 of 1,3 of 3,15 of 31,17 of 47,1 of 1,2 of 4,0 of 0,0 of 0
http://ufcstats.com/fight-details/7bb335510a749419,UFC on FOX: Johnson vs. Bader,"January 30, 2016","Newark, New Jersey, USA",Rafael Natal,W,Kevin Casey,L,Middleweight Bout,KO/TKO,3,3:37,3 Rnd (5-5-5),Gary Copeland,Punches to Head From Mount,Rafael Natal,Kevin Casey,1,0,7 of 15,10 of 30,46%,33%,22 of 31,17 of 38,25%,0%,0,0,0,0,0:35,1:33,4 of 12,7 of 25,2 of 2,2 of 3,1 of 1,1 of 2,5 of 12,6 of 26,2 of 3,4 of 4,0 of 0,0 of 0
http://ufcstats.com/fight-details/fa5244817650f401,UFC on FOX: Johnson vs. Bader,"January 30, 2016","Newark, New Jersey, USA",Dustin Ortiz,L,Wilson Reis,W,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Vitor Ribeiro,Dave Tirelli 27 - 30. Cardo Urso 27 - 30. Eric Colon 27 - 30.,Dustin Ortiz,Wilson Reis,0,0,16 of 50,12 of 45,32%,26%,22 of 56,19 of 52,0%,33%,0,0,0,0,0:04,0:52,9 of 41,8 of 40,6 of 7,2 of 2,1 of 2,2 of 3,11 of 42,8 of 38,4 of 7,4 of 7,1 of 1,0 of 0
http://ufcstats.com/fight-details/6eb4b84c4b10854a,UFC on FOX: Johnson vs. Bader,"January 30, 2016","Newark, New Jersey, USA",George Sullivan,L,Alexander Yakovlev,W,Welterweight Bout,KO/TKO,1,3:59,3 Rnd (5-5-5),Gasper Oliver,Punches to Head At Distance,George Sullivan,Alexander Yakovlev,0,1,14 of 22,15 of 18,63%,83%,19 of 27,17 of 20,---,100%,0,0,0,0,1:43,0:00,1 of 6,5 of 7,5 of 5,5 of 6,8 of 11,5 of 5,11 of 19,8 of 10,3 of 3,3 of 4,0 of 0,4 of 4
http://ufcstats.com/fight-details/6066dc40bb3ce8db,UFC on FOX: Johnson vs. Bader,"January 30, 2016","Newark, New Jersey, USA",Alex Caceres,W,Masio Fullen,L,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gary Copeland,Ricardo Almeida 27 - 30. Maimunah Querido 27 - 30. Cardo Urso 27 - 30.,Alex Caceres,Masio Fullen,0,0,20 of 44,13 of 32,45%,40%,20 of 44,13 of 32,100%,0%,0,0,0,0,0:38,0:00,11 of 29,3 of 20,6 of 9,6 of 7,3 of 6,4 of 5,15 of 37,12 of 31,3 of 5,1 of 1,2 of 2,0 of 0
http://ufcstats.com/fight-details/15f48dd8cf8ae455,UFC on FOX: Johnson vs. Bader,"January 30, 2016","Newark, New Jersey, USA",Matt Dwyer,L,Randy Brown,W,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Liam Kerrigan,Derek Cleary 28 - 29. Eric Colon 28 - 29. Dave Tirelli 28 - 29.,Matt Dwyer,Randy Brown,0,0,18 of 46,13 of 40,39%,32%,18 of 46,13 of 40,---,---,0,0,0,0,0:00,0:00,4 of 29,4 of 27,0 of 2,4 of 5,14 of 15,5 of 8,18 of 46,13 of 40,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/df8391ca39160d8c,UFC on FOX: Johnson vs. Bader,"January 30, 2016","Newark, New Jersey, USA",Damon Jackson,D,Levan Makashvili,D,Featherweight Bout,Decision - Majority,3,5:00,3 Rnd (5-5-5),Gasper Oliver,Maimunah Querido 27 - 29. Michelle Agustin 28 - 28. Ricardo Almeida 28 - 28.,Damon Jackson,Levan Makashvili,0,0,12 of 37,15 of 24,32%,62%,36 of 63,38 of 48,0%,---,0,0,0,0,3:23,0:13,5 of 28,5 of 13,5 of 6,8 of 8,2 of 3,2 of 3,5 of 26,6 of 14,7 of 11,9 of 10,0 of 0,0 of 0
http://ufcstats.com/fight-details/318449b3f9346566,UFC on FOX: Johnson vs. Bader,"January 30, 2016","Newark, New Jersey, USA",Anthony Rocco Martin,W,Felipe Olivieri,L,Lightweight Bout,Submission,3,3:02,3 Rnd (5-5-5),Liam Kerrigan,Rear Naked Choke,Anthony Rocco Martin,Felipe Olivieri,0,0,6 of 19,25 of 39,31%,64%,8 of 22,31 of 47,16%,---,0,0,0,0,2:39,0:04,4 of 14,9 of 18,2 of 4,6 of 9,0 of 1,10 of 12,2 of 12,16 of 26,4 of 7,9 of 13,0 of 0,0 of 0
http://ufcstats.com/fight-details/c4938baf92d2dc31,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",TJ Dillashaw,L,Dominick Cruz,W,UFC Bantamweight Title Bout,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,David Ginsberg 47 - 48. Sal D'amato 49 - 46. Tony Weeks 46 - 49.,TJ Dillashaw,Dominick Cruz,0,0,19 of 87,21 of 62,21%,33%,26 of 94,21 of 62,0%,20%,0,0,0,0,0:12,0:07,9 of 73,17 of 56,7 of 11,2 of 4,3 of 3,2 of 2,19 of 83,19 of 59,0 of 4,2 of 3,0 of 0,0 of 0
http://ufcstats.com/fight-details/3ce6f9eb59a1e149,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",Anthony Pettis,L,Eddie Alvarez,W,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Kevin MacDonald,Doug Crosby 28 - 29. Ryan Shea 29 - 28. Bryan Miner 28 - 29.,Anthony Pettis,Eddie Alvarez,0,0,11 of 23,4 of 10,47%,40%,35 of 47,18 of 26,---,60%,0,0,0,0,0:00,3:07,3 of 13,0 of 6,7 of 9,2 of 2,1 of 1,2 of 2,8 of 17,3 of 9,3 of 6,1 of 1,0 of 0,0 of 0
http://ufcstats.com/fight-details/762de3b0b32ba937,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",Travis Browne,W,Matt Mitrione,L,Heavyweight Bout,KO/TKO,3,4:09,3 Rnd (5-5-5),Gary Forman,Punches to Head From Mount,Travis Browne,Matt Mitrione,0,1,8 of 24,8 of 25,33%,32%,8 of 24,9 of 26,---,---,0,0,0,0,0:00,0:00,1 of 9,4 of 21,6 of 13,1 of 1,1 of 2,3 of 3,7 of 23,7 of 21,1 of 1,1 of 4,0 of 0,0 of 0
http://ufcstats.com/fight-details/d0dc419dc7acb7e2,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",Ross Pearson,L,Francisco Trinaldo,W,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Sal D'amato 27 - 30. David Ginsberg 28 - 29. Tony Weeks 27 - 30.,Ross Pearson,Francisco Trinaldo,0,0,8 of 29,9 of 29,27%,31%,8 of 29,9 of 29,---,100%,0,0,0,0,0:00,0:01,2 of 21,7 of 24,4 of 5,1 of 3,2 of 3,1 of 2,8 of 29,9 of 29,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/a7adbceeff234b61,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",Patrick Cote,W,Ben Saunders,L,Welterweight Bout,KO/TKO,2,1:14,3 Rnd (5-5-5),Steve Rita,Punches to Head In Clinch,Patrick Cote,Ben Saunders,0,0,20 of 33,5 of 15,60%,33%,32 of 45,38 of 48,---,100%,1,0,1,0,1:22,1:34,12 of 19,2 of 12,2 of 6,3 of 3,6 of 8,0 of 0,6 of 15,3 of 13,0 of 0,1 of 1,14 of 18,1 of 1
http://ufcstats.com/fight-details/f8ad660497e49187,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",Tim Boetsch,L,Ed Herman,W,Light Heavyweight Bout,KO/TKO,2,1:39,3 Rnd (5-5-5),Kevin MacDonald,Knee to Head In Clinch,Tim Boetsch,Ed Herman,0,0,20 of 49,29 of 56,40%,51%,23 of 52,34 of 61,---,---,0,0,0,0,0:08,0:00,12 of 38,16 of 42,3 of 5,6 of 7,5 of 6,7 of 7,17 of 41,19 of 42,3 of 8,10 of 14,0 of 0,0 of 0
http://ufcstats.com/fight-details/226c6a86f4f81122,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",Chris Wade,W,Mehdi Baghdad,L,Lightweight Bout,Submission,1,4:30,3 Rnd (5-5-5),Gary Forman,Rear Naked Choke,Chris Wade,Mehdi Baghdad,0,0,5 of 13,1 of 5,38%,20%,40 of 58,2 of 6,100%,---,1,0,0,0,4:15,0:00,4 of 12,1 of 5,0 of 0,0 of 0,1 of 1,0 of 0,1 of 3,0 of 4,0 of 0,0 of 0,4 of 10,1 of 1
http://ufcstats.com/fight-details/cdf048ec9b917cfa,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",Maximo Blanco,L,Luke Sanders,W,Featherweight Bout,Submission,1,3:38,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,Maximo Blanco,Luke Sanders,0,1,16 of 39,26 of 48,41%,54%,17 of 40,27 of 49,100%,---,1,1,0,0,0:29,0:12,2 of 25,21 of 42,7 of 7,1 of 1,7 of 7,4 of 5,16 of 37,24 of 43,0 of 1,0 of 3,0 of 1,2 of 2
http://ufcstats.com/fight-details/52abce3a11b43b1d,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",Paul Felder,W,Daron Cruickshank,L,Lightweight Bout,Submission,3,3:56,3 Rnd (5-5-5),Steve Rita,Rear Naked Choke,Paul Felder,Daron Cruickshank,0,0,14 of 32,18 of 33,43%,54%,17 of 35,25 of 42,0%,50%,1,0,0,0,0:35,1:52,8 of 22,8 of 20,2 of 5,7 of 10,4 of 5,3 of 3,8 of 21,14 of 23,5 of 9,3 of 8,1 of 2,1 of 2
http://ufcstats.com/fight-details/2e0493171c4ee80f,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",Ilir Latifi,W,Sean O'Connell,L,Light Heavyweight Bout,KO/TKO,1,0:30,3 Rnd (5-5-5),Kevin MacDonald,Punch to Head At Distance,Ilir Latifi,Sean O'Connell,1,0,2 of 3,1 of 3,66%,33%,2 of 3,1 of 3,---,---,0,0,0,0,0:01,0:00,2 of 3,1 of 3,0 of 0,0 of 0,0 of 0,0 of 0,2 of 3,1 of 3,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/5afd44d1e567d2e8,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",Charles Rosa,W,Kyle Bochniak,L,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gary Forman,Ryan Shea 28 - 29. Tony Weeks 28 - 29. Mike Mena 27 - 30.,Charles Rosa,Kyle Bochniak,0,1,24 of 56,17 of 33,42%,51%,25 of 57,17 of 33,0%,---,0,0,0,0,0:02,0:23,7 of 29,12 of 27,8 of 14,2 of 2,9 of 13,3 of 4,24 of 56,15 of 29,0 of 0,0 of 0,0 of 0,2 of 4
http://ufcstats.com/fight-details/18cdc16fc7ab7ce1,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",Rob Font,W,Joey Gomez,L,Bantamweight Bout,KO/TKO,2,4:13,3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance,Rob Font,Joey Gomez,0,0,19 of 41,13 of 44,46%,29%,23 of 46,17 of 48,20%,---,0,0,0,0,1:05,0:00,10 of 29,10 of 39,6 of 7,1 of 3,3 of 5,2 of 2,18 of 40,7 of 37,1 of 1,6 of 7,0 of 0,0 of 0
http://ufcstats.com/fight-details/649b2db3709b07fe,UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",Francimar Barroso,W,Elvis Mutapcic,L,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Rita,David Ginsberg 27 - 30. Sal D'amato 28 - 29. Chris Lee 27 - 30.,Francimar Barroso,Elvis Mutapcic,0,0,10 of 18,10 of 26,55%,38%,41 of 53,36 of 53,100%,---,0,0,0,0,2:49,0:00,5 of 12,9 of 23,2 of 3,1 of 2,3 of 3,0 of 1,7 of 12,3 of 16,0 of 0,0 of 0,3 of 6,7 of 10
http://ufcstats.com/fight-details/f079cb2db8dbbf04,UFC 195: Lawler vs Condit,"January 02, 2016","Las Vegas, Nevada, USA",Robbie Lawler,W,Carlos Condit,L,UFC Welterweight Title Bout,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,Derek Cleary 47 - 48. Tony Weeks 48 - 47. Chris Lee 47 - 48.,Robbie Lawler,Carlos Condit,0,0,12 of 18,28 of 75,66%,37%,12 of 18,28 of 75,---,---,0,0,0,0,0:00,0:08,9 of 15,9 of 52,3 of 3,9 of 12,0 of 0,10 of 11,10 of 16,23 of 67,2 of 2,5 of 8,0 of 0,0 of 0
http://ufcstats.com/fight-details/f2916c10b7ecfcee,UFC 195: Lawler vs Condit,"January 02, 2016","Las Vegas, Nevada, USA",Stipe Miocic,W,Andrei Arlovski,L,Heavyweight Bout,KO/TKO,1,0:54,3 Rnd (5-5-5),Herb Dean,Punch to Head In Clinch,Stipe Miocic,Andrei Arlovski,1,0,11 of 15,7 of 12,73%,58%,11 of 15,7 of 12,---,---,0,0,0,0,0:02,0:00,11 of 15,4 of 6,0 of 0,0 of 2,0 of 0,3 of 4,5 of 8,6 of 11,1 of 2,1 of 1,5 of 5,0 of 0
http://ufcstats.com/fight-details/050eb872a69c66bd,UFC 195: Lawler vs Condit,"January 02, 2016","Las Vegas, Nevada, USA",Lorenz Larkin,L,Albert Tumenov,W,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Derek Cleary 28 - 29. Adalaide Byrd 29 - 28. Junichiro Kamijo 28 - 29.,Lorenz Larkin,Albert Tumenov,0,0,18 of 39,17 of 50,46%,34%,18 of 39,17 of 50,---,---,0,0,0,0,0:00,0:00,0 of 17,14 of 47,2 of 3,2 of 2,16 of 19,1 of 1,18 of 39,15 of 47,0 of 0,2 of 3,0 of 0,0 of 0
http://ufcstats.com/fight-details/71499934c065fecb,UFC 195: Lawler vs Condit,"January 02, 2016","Las Vegas, Nevada, USA",Diego Brandao,L,Brian Ortega,W,Featherweight Bout,Submission,3,1:37,3 Rnd (5-5-5),John McCarthy,Triangle Choke On Ground,Diego Brandao,Brian Ortega,0,0,25 of 48,11 of 42,52%,26%,28 of 52,14 of 45,100%,---,0,0,0,0,0:01,1:05,17 of 39,6 of 35,3 of 4,5 of 7,5 of 5,0 of 0,23 of 42,10 of 41,0 of 0,1 of 1,2 of 6,0 of 0
http://ufcstats.com/fight-details/5337461354f23b98,UFC 195: Lawler vs Condit,"January 02, 2016","Las Vegas, Nevada, USA",Abel Trujillo,W,Tony Sims,L,Lightweight Bout,Submission,1,3:18,3 Rnd (5-5-5),Herb Dean,Guillotine Choke On Ground,Abel Trujillo,Tony Sims,0,0,4 of 11,5 of 12,36%,41%,4 of 11,5 of 12,0%,100%,1,0,0,0,0:17,0:12,2 of 8,5 of 12,2 of 3,0 of 0,0 of 0,0 of 0,3 of 10,5 of 12,1 of 1,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/a19d619f1b9bee7b,UFC 195: Lawler vs Condit,"January 02, 2016","Las Vegas, Nevada, USA",Michael McDonald,W,Masanori Kanehara,L,Bantamweight Bout,Submission,2,2:09,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,Michael McDonald,Masanori Kanehara,0,0,2 of 7,6 of 6,28%,100%,2 of 7,60 of 62,---,100%,1,0,0,0,0:00,4:22,2 of 6,2 of 2,0 of 0,4 of 4,0 of 1,0 of 0,2 of 7,1 of 1,0 of 0,0 of 0,0 of 0,5 of 5
http://ufcstats.com/fight-details/454861874ecc52d7,UFC 195: Lawler vs Condit,"January 02, 2016","Las Vegas, Nevada, USA",Kyle Noke,L,Alex Morono,W,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),John McCarthy,Sal D'amato 28 - 29. Patricia Morse-Jarman 30 - 27. Chris Lee 28 - 29.,Kyle Noke,Alex Morono,0,0,20 of 48,11 of 41,41%,26%,20 of 48,16 of 46,---,---,0,0,0,0,0:00,0:46,7 of 28,8 of 34,8 of 12,3 of 4,5 of 8,0 of 3,18 of 41,10 of 35,2 of 7,1 of 6,0 of 0,0 of 0
http://ufcstats.com/fight-details/595557b808febe27,UFC 195: Lawler vs Condit,"January 02, 2016","Las Vegas, Nevada, USA",Justine Kish,W,Nina Nunes,L,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Marcos Rosales 28 - 29. Junichiro Kamijo 27 - 30. Glenn Trowbridge 27 - 30.,Justine Kish,Nina Nunes,0,0,41 of 77,57 of 104,53%,54%,41 of 77,61 of 108,50%,0%,0,0,0,0,0:05,0:19,27 of 56,33 of 69,6 of 9,16 of 26,8 of 12,8 of 9,26 of 58,44 of 89,14 of 17,13 of 15,1 of 2,0 of 0
http://ufcstats.com/fight-details/99a7172fb7438244,UFC 195: Lawler vs Condit,"January 02, 2016","Las Vegas, Nevada, USA",Scott Holtzman,L,Drew Dober,W,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Adalaide Byrd 28 - 29. Sal D'amato 28 - 29. Tony Weeks 28 - 29.,Scott Holtzman,Drew Dober,0,0,12 of 25,13 of 32,48%,40%,22 of 35,27 of 46,0%,66%,0,0,0,0,1:02,1:35,8 of 20,10 of 28,4 of 5,1 of 1,0 of 0,2 of 3,7 of 19,8 of 21,3 of 3,4 of 10,2 of 3,1 of 1
http://ufcstats.com/fight-details/4fa02674b920ff0a,UFC 195: Lawler vs Condit,"January 02, 2016","Las Vegas, Nevada, USA",Dustin Poirier,W,Joe Duffy,L,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Patricia Morse-Jarman 26 - 30. Junichiro Kamijo 27 - 30. Glenn Trowbridge 27 - 30.,Dustin Poirier,Joe Duffy,0,0,37 of 77,25 of 63,48%,39%,38 of 78,33 of 71,33%,---,0,0,0,0,1:37,0:05,30 of 69,19 of 57,5 of 6,5 of 5,2 of 2,1 of 1,23 of 54,17 of 50,12 of 20,8 of 13,2 of 3,0 of 0
http://ufcstats.com/fight-details/b46b27222e62aec1,UFC 195: Lawler vs Condit,"January 02, 2016","Las Vegas, Nevada, USA",Joe Soto,L,Michinori Tanaka,W,Bantamweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Tony Weeks 28 - 29. Adalaide Byrd 29 - 28. Chris Lee 28 - 29.,Joe Soto,Michinori Tanaka,0,0,11 of 16,7 of 33,68%,21%,12 of 17,8 of 34,0%,100%,1,0,0,0,0:00,1:09,4 of 8,3 of 29,0 of 0,1 of 1,7 of 8,3 of 3,9 of 14,7 of 33,0 of 0,0 of 0,2 of 2,0 of 0
http://ufcstats.com/fight-details/d5778494ce663d7f,UFC 195: Lawler vs Condit,"January 02, 2016","Las Vegas, Nevada, USA",Sheldon Westcott,W,Edgar Garcia,L,Welterweight Bout,KO/TKO,1,3:12,3 Rnd (5-5-5),Chris Tognoni,Punches to Head From Back Control,Sheldon Westcott,Edgar Garcia,0,0,33 of 79,1 of 3,41%,33%,60 of 115,1 of 3,100%,---,0,0,0,0,2:27,0:00,33 of 77,1 of 3,0 of 2,0 of 0,0 of 0,0 of 0,0 of 6,1 of 3,0 of 0,0 of 0,33 of 73,0 of 0
http://ufcstats.com/fight-details/81f287d035190506,UFC on FOX: Dos Anjos vs. Cowboy 2,"December 19, 2015","Orlando, Florida, USA",Rafael Dos Anjos,W,Donald Cerrone,L,UFC Lightweight Title Bout,KO/TKO,1,1:06,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head On Ground,Rafael Dos Anjos,Donald Cerrone,0,0,26 of 44,4 of 7,59%,57%,26 of 44,4 of 7,---,0%,0,0,0,0,0:09,0:00,21 of 39,2 of 5,4 of 4,1 of 1,1 of 1,1 of 1,19 of 31,4 of 7,1 of 2,0 of 0,6 of 11,0 of 0
http://ufcstats.com/fight-details/1f0254eeb2025e4f,UFC on FOX: Dos Anjos vs. Cowboy 2,"December 19, 2015","Orlando, Florida, USA",Junior Dos Santos,L,Alistair Overeem,W,Heavyweight Bout,KO/TKO,2,4:43,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head At Distance,Junior Dos Santos,Alistair Overeem,0,0,7 of 15,9 of 13,46%,69%,7 of 15,9 of 13,---,0%,0,0,0,0,0:00,0:00,4 of 8,5 of 6,2 of 4,2 of 3,1 of 3,2 of 4,7 of 15,9 of 13,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/4942323a5d5a6594,UFC on FOX: Dos Anjos vs. Cowboy 2,"December 19, 2015","Orlando, Florida, USA",Michael Johnson,L,Nate Diaz,W,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jorge Alonso,Derek Cleary 28 - 29. Chris Lee 28 - 29. Roy Silbert 28 - 29.,Michael Johnson,Nate Diaz,0,0,30 of 94,21 of 66,31%,31%,30 of 94,21 of 66,---,---,0,0,0,0,0:00,0:00,5 of 45,17 of 58,10 of 28,1 of 3,15 of 21,3 of 5,30 of 94,21 of 66,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/95ead23dc0c73285,UFC on FOX: Dos Anjos vs. Cowboy 2,"December 19, 2015","Orlando, Florida, USA",Randa Markos,L,Karolina Kowalkiewicz,W,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Derek Cleary 28 - 29. Roy Silbert 28 - 29. Don Balas 27 - 30.,Randa Markos,Karolina Kowalkiewicz,0,0,18 of 49,23 of 56,36%,41%,28 of 59,26 of 61,0%,---,0,0,0,0,1:13,0:01,11 of 38,16 of 49,0 of 4,5 of 5,7 of 7,2 of 2,16 of 46,18 of 51,2 of 3,5 of 5,0 of 0,0 of 0
http://ufcstats.com/fight-details/164f56eb25d6a9b4,UFC on FOX: Dos Anjos vs. Cowboy 2,"December 19, 2015","Orlando, Florida, USA",Charles Oliveira,W,Myles Jury,L,Featherweight Bout,Submission,1,3:05,3 Rnd (5-5-5),John Hosegood,Guillotine Choke Standing,Charles Oliveira,Myles Jury,0,0,5 of 10,5 of 16,50%,31%,10 of 16,5 of 16,100%,---,1,0,0,0,0:12,1:37,0 of 4,3 of 14,3 of 4,1 of 1,2 of 2,1 of 1,5 of 10,5 of 16,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/3fc9fea36fc7ec37,UFC on FOX: Dos Anjos vs. Cowboy 2,"December 19, 2015","Orlando, Florida, USA",CB Dollaway,L,Nate Marquardt,W,Middleweight Bout,KO/TKO,2,0:28,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,CB Dollaway,Nate Marquardt,0,0,13 of 30,13 of 23,43%,56%,13 of 30,13 of 23,0%,---,0,0,0,0,0:03,0:03,8 of 21,1 of 8,3 of 6,7 of 9,2 of 3,5 of 6,10 of 27,12 of 22,3 of 3,1 of 1,0 of 0,0 of 0
http://ufcstats.com/fight-details/b26ec098a5a57401,UFC on FOX: Dos Anjos vs. Cowboy 2,"December 19, 2015","Orlando, Florida, USA",Sarah Kaufman,L,Valentina Shevchenko,W,Women's Bantamweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Barry Luxenberg 29 - 28. Don Balas 28 - 29. Hector Gomez 28 - 29.,Sarah Kaufman,Valentina Shevchenko,0,0,8 of 17,15 of 20,47%,75%,32 of 41,27 of 32,0%,100%,0,0,0,0,0:06,3:14,3 of 8,8 of 11,1 of 3,5 of 6,4 of 6,2 of 3,6 of 10,5 of 9,2 of 7,9 of 9,0 of 0,1 of 2
http://ufcstats.com/fight-details/7c883cf0b5eedc59,UFC on FOX: Dos Anjos vs. Cowboy 2,"December 19, 2015","Orlando, Florida, USA",Josh Samman,L,Tamdan McCrory,W,Middleweight Bout,Submission,3,4:10,3 Rnd (5-5-5),Jorge Alonso,Triangle Choke From Bottom Guard,Josh Samman,Tamdan McCrory,0,0,6 of 8,3 of 5,75%,60%,26 of 35,3 of 6,100%,33%,0,0,0,0,3:13,1:33,2 of 4,2 of 3,3 of 3,1 of 2,1 of 1,0 of 0,1 of 1,0 of 1,0 of 0,2 of 3,5 of 7,1 of 1
http://ufcstats.com/fight-details/0ad5c6752e679de5,UFC on FOX: Dos Anjos vs. Cowboy 2,"December 19, 2015","Orlando, Florida, USA",Nik Lentz,W,Danny Castillo,L,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),John Hosegood,Barry Luxenberg 29 - 28. Derek Cleary 28 - 29. Chris Lee 27 - 30.,Nik Lentz,Danny Castillo,0,0,12 of 31,15 of 23,38%,65%,16 of 38,17 of 25,50%,0%,2,0,0,0,0:29,1:57,7 of 24,12 of 19,5 of 6,1 of 2,0 of 1,2 of 2,9 of 26,11 of 17,3 of 5,4 of 5,0 of 0,0 of 1
http://ufcstats.com/fight-details/b2857e799319f931,UFC on FOX: Dos Anjos vs. Cowboy 2,"December 19, 2015","Orlando, Florida, USA",Cole Miller,NC,Jim Alers,NC,Featherweight Bout,Could Not Continue,2,1:34,3 Rnd (5-5-5),Herb Dean,Eye Poke by Alers,Cole Miller,Jim Alers,0,0,22 of 54,19 of 58,40%,32%,23 of 55,19 of 58,---,---,0,0,0,0,0:00,0:00,14 of 45,6 of 39,5 of 6,5 of 9,3 of 3,8 of 10,21 of 53,18 of 56,1 of 1,1 of 2,0 of 0,0 of 0
http://ufcstats.com/fight-details/2f0bfdc3c325662d,UFC on FOX: Dos Anjos vs. Cowboy 2,"December 19, 2015","Orlando, Florida, USA",Kamaru Usman,W,Leon Edwards,L,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Don Balas 28 - 29. Barry Luxenberg 27 - 30. Sal D'amato 28 - 29.,Kamaru Usman,Leon Edwards,0,0,12 of 22,10 of 20,54%,50%,26 of 39,13 of 23,33%,---,0,0,0,0,3:40,0:00,7 of 14,8 of 17,5 of 7,2 of 3,0 of 1,0 of 0,4 of 11,6 of 15,6 of 9,2 of 3,2 of 2,2 of 2
